title,body,label,url
Use document generation reusable workflow,"**Is your feature request related to a problem? Please describe.**
Updates to make documentation more consistent for #2083 requires an update to the documentation generation workflow, so also switching to use reusable workflow added by nasa/cFS#451.

**Describe the solution you'd like**
Use reusable workflow added by nasa/cFS#451

**Describe alternatives you've considered**
None

**Additional context**
Depends on nasa/cFS#451

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/cFE/issues/2086
Some minor out-of-family naming/consistency issues in CF could be updated,"**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
CF is the only app to still use `CFE_MSG_SetMsgTime()` to timestamp the HK packet, rather than `CFE_SB_TimeStampMsg()`:
https://github.com/nasa/CF/blob/0f18ae4b8f800afefdf60c97809c737289f46942/fsw/src/cf_app.c#L47-L51

No `memset` to zero-out the global data structure upon initialization.

CF checks the return value of the call to `CFE_EVS_SendEvent()` at the end of a successful initialization - not incorrect but unnecessary. Returns from `CFE_EVS_SendEvent()` are only checked a handful of times across cFS out of several thousand instances. Also, CF does not check returns from this function anywhere else in the source code.
https://github.com/nasa/CF/blob/0f18ae4b8f800afefdf60c97809c737289f46942/fsw/src/cf_app.c#L251-L257

In `CF_AppMain()`, there is a check for `CFE_SUCCESS` _and_ for a null pointer of the buffer passed in to `CFE_SB_ReceiveBuffer()` - this is guaranteed by `CFE_SB_ReceiveBuffer()` to not be possible and is therefore unnecessary. cFE and almost all other apps do not do this.
https://github.com/nasa/CF/blob/0f18ae4b8f800afefdf60c97809c737289f46942/fsw/src/cf_app.c#L336-L343

Some other naming inconsistencies that could be updated to match standard cFS patterns such as common variables and function/command names also exist.

**Expected behavior**
Align with cFS where appropriate - consistency makes maintenance easier, and improves usability for consumers of cFS and the open-source apps.

**Reporter Info**
Avi Weiss @thnkslprpt",non-bug,https://github.com/nasa/CF/issues/387
CFE is closing filehandles that were not opened,"The new unit tests are catching errors where CFE is closing filehandles that were never successfully opened.  It is actually passing an OS error code (not a filehandle) into {{{OS_close()}}}.

The ""real"" OSAL should notice this and do nothing, but the unit test is strict about this and this does cause UT to fail.  



",bug,https://github.com/nasa/cFE/issues/107
"PSP memory, port, and EEPROM functions assume direct-mapped access","The PSP currently provides a number of access functions such as CFE_PSP_MemWrite8/16/32, CFE_PSP_PortRead8/16/32, etc.

These functions all assume that the memory is directly accessible to the current process by simply casting the address as a pointer and directly reading/writing from it.  Unfortunately this is often ***NOT*** the case.
* I/O port access in the x86/intel world is never memory mapped and requires different instructions (inline asm or kernel syscalls) in order to get to it.
* When using virtual memory, physical memory addresses are not directly accessible to the running process until the memory is mapped into the current virtual memory space.
* Many EEPROM devices are actually connected via a serial bus such as SPI or TWI and therefore would not be memory mapped.

With the way it is structured right now, cfe_psp_ram.c, cfe_psp_port.c, and (to a lesser degree) cfe_psp_eeprom.c only provide slow performance-robbing function calls to simply cast a pointer.

Furthermore, it is arguable whether direct I/O port or physical memory access even belongs in the PSP at all; the API this provides to the application layer remains far too hardware-specific to provide any useful abstraction.  Any CFS application performing direct I/O is already unlikely to be portable to any other platform, since (by definition) this would be accessing a specific hardware device at a specific location.

Proposed changes:
* Stop compiling cfe_psp_ram.c, cfe_psp_port.c, and cfe_psp_eeprom.c from the ""shared"" code by default; what these currently implement is more of an exception than the general rule.  These can be renamed or moved to indicate they are not always used.
* Deprecate/discourage future use of the RAM/port access functions.  Instead, a ""driver"" architecture should be used so the hardware device can be better abstracted (see #6   This also allows easier simulation of the hardware, and the resulting CFS application will be much more portable/reusable.
* On the PSP's for which direct memory access //is// valid, they can continue to compile-in the current implementations to maintain backward compatibility.
* On the PSP's for which direct memory access //is not// valid, either customized functions can be provided or simply return the NOT_IMPLEMENTED error.


",non-bug,https://github.com/nasa/PSP/issues/10
Update for suggested alignment enforcement pattern (nasa/cFE#1009),"**Is your feature request related to a problem? Please describe.**
See nasa/cFE#1009, inconsistent pattern

**Describe the solution you'd like**
Match suggestion in nasa/cFE#1009, use the ""raw"" message cmd/tlm types in definition.

**Describe alternatives you've considered**
None

**Additional context**
nasa/cFE#1009

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/sample_app/issues/110
Memory alignment issues in Software Bus,"The CFE code has some problem areas for CPUs that have strict memory alignment requirements (e.g. SPARC).  Casting from a type with smaller requirements to a type with larger requirements generates a compile time warning and may induce a runtime exception if the memory actually is not aligned.

The following errors exist in the SB subsystem:

{{{
/cfe/fsw/cfe-core/src/sb/cfe_sb_api.c: In function 'CFE_SB_ZeroCopyGetPtr':
/cfe/fsw/cfe-core/src/sb/cfe_sb_api.c:1853:12: warning: cast increases required alignment of target type [-Wcast-align]
     return (CFE_SB_Msg_t *)address;
            ^
/cfe/fsw/cfe-core/src/sb/cfe_sb_api.c: In function 'CFE_SB_ZeroCopyReleasePtr':
/cfe/fsw/cfe-core/src/sb/cfe_sb_api.c:1896:35: warning: cast increases required alignment of target type [-Wcast-align]
                                   (uint32 *) (((uint8 *)Ptr2Release) - sizeof(CFE_SB_BufferD_t)));
                                   ^
/cfe/fsw/cfe-core/src/sb/cfe_sb_buf.c: In function 'CFE_SB_GetBufferFromCaller':
/cfe/fsw/cfe-core/src/sb/cfe_sb_buf.c:107:30: warning: cast increases required alignment of target type [-Wcast-align]
    CFE_SB_BufferD_t    *bd = (CFE_SB_BufferD_t *)(((uint8 *)Address) - sizeof(CFE_SB_BufferD_t));
                              ^
/cfe/fsw/cfe-core/src/sb/cfe_sb_util.c: In function 'CFE_SB_GetMsgTime':
/cfe/fsw/cfe-core/src/sb/cfe_sb_util.c:280:21: warning: cast increases required alignment of target type [-Wcast-align]
         TlmHdrPtr = (CFE_SB_TlmHdr_t *)MsgPtr;
                     ^
/cfe/fsw/cfe-core/src/sb/cfe_sb_util.c: In function 'CFE_SB_SetMsgTime':
/cfe/fsw/cfe-core/src/sb/cfe_sb_util.c:345:21: warning: cast increases required alignment of target type [-Wcast-align]
         TlmHdrPtr = (CFE_SB_TlmHdr_t *) MsgPtr;
                     ^
}}}


NOTE: This is related to PSP ticket [cfs_psp:41]",bug,https://github.com/nasa/cFE/issues/313
Remove -m32 flag from sample toolchain files,"Sample posix toolchain files still include -m32, are we ready to default to 64?",bug,https://github.com/nasa/cFE/issues/346
Add Testing Tools to the Security Policy,"**Is your feature request related to a problem? Please describe.**
Users are unaware of how cFS/osal is tested. By providing this information, transparency is provided to the community which promotes trust. 

**Describe the solution you'd like**
The security policy should inform users what tools are being used to test cFS/osal while being cautious of liability issues. To do so, we can state explicitly that our software does not provide liability under the Apache license. The security policy should inform users that they may view the LGTM results. The policy would state that the alerts from LGTM may not be accurate, since they cannot be dismissed.  

Add that security report should be emailed. 

**Additional context**
References: https://github.com/thanos-io/thanos/security/policy

**Requester Info**
Ariel Adams, ASRC Federal 
",non-bug,https://github.com/nasa/osal/issues/836
Black Box Unit Tests Do Not Ensure Resources Are Cleaned Up Between Tests,"Unit tests should utilize a SetUp and TearDown approach to ensure each test runs in an expected and known configuration.

The TearDown function needs to ensure that all test objects and resources have been deallocated and cleanup.",non-bug,https://github.com/nasa/osal/issues/197
CF no longer processes nak pdu packets,"**Describe the bug**
A recent CF change removed the decoding of received NAK PDUs. In cf_cfdp_s.c, function CF_CFDP_S2_Nak, there should be a call to CF_CFDP_RecvNak which decodes the PDU prior to processing. Otherwise, the packet isn't decoded, the PDU is rejected as invalid, and the event report with ""received invalid nak pdu"" is issued.

**To Reproduce**
Execute CF tests in Linux that exercise receipt of NAK PDUs.

**Expected behavior**
Tests should pass and NAK PDUs should be accepted.

**System observed on:**
 Linux x86_64",bug,https://github.com/nasa/CF/issues/172
Improve separation/distinction between OSAL and CFE error codes,"**Is your feature request related to a problem? Please describe.**
Application code should not conflate/intermix these two sets of error/status code values.

OSAL and CFE differ in how their error codes are defined.  For OSAL, in `osapi-errors.h`, the codes are in signed decimal format (e.g. `-10`).  For CFE, in `cfe_error.h`, the codes are in hexadecimal format (e.g. `0xc2000003`) with bits having certain meanings.

**Describe the solution you'd like**
- When storing an error code in a local stack variable, applications should create a _separate_ variable for storing an OSAL status code from a CFE status code.
- The correct typedef should be used, e.g. `CFE_Status_t` for CFE codes, and (ideally) `OS_Status_t` for OSAL codes (which does not exist yet, but see issue nasa/osal#1108).
- When logging/printing or sending events, use the correct conversion specifier such that the format is consistent with how it is defined.  This means `%d` for OSAL codes, and `%08x` for CFE codes.  (In many cases, OSAL error codes are printed using the `%08x` conversion currently).

**Additional context**
For Caelum, the approach will be to document the functions/cases where OSAL and CFE status codes are conflated (see issue #1599) but ideally for better code modularity, the two sets of status codes should not be intermixed at all.  While issue #1599 will just document where this is a problem, this issue should be to fix those problem areas and keep things isolated.

Also note that PSP also has a few of its own status codes, which also should be kept separate.

**Requester Info**
Joseph Hickey, Vantage Systems, Inc.
",non-bug,https://github.com/nasa/cFE/issues/1676
Possible race conditions in SB Pipe operations,"**Describe the bug**
As part of debugging #1073 recently, it was noted that several historical SB APIs are not adequately locking the global data structures that they access.  In particular during pipe operations and subscription/unsubscription, some functions are accessing the ""CFE_SB_PipeD_t"" objects (pipe descriptors) in the `CFE_SB.PipeTbl` and routes in the routing table outside any SB shared data lock, or are not maintaining the lock from start to finish.  

It is therefore possible that another task can modify this data while being accessed by another task.

**To Reproduce**
Not actually observed ""in the wild"" - this was found by code inspection.  To manifest this would require running CFE on a multi-core system where task(s) were actively subscribing/unsubscribing or creating/deleting pipes _at the same time_.  

**Expected behavior**
All SB global data access should be protected against any possible concurrency issues.

**Code snips**
Some examples of potentially affected routines / operations in older CFE versions (these are observed in CFE 6.8, just a quick skim though - this should NOT be considered an exhaustive/complete list):  

- CFE_SB_EnableRouteCmd() / CFE_SB_DisableRouteCmd() - accesses pipes and routes with no lock
- CFE_SB_DeletePipeFull() - locks initially, but releases lock in the middle of ""destptr"" loop to do unsubscribe, which could possibly also release another task that also accesses the same pipe or change routing (i.e. changing the same list).
- CFE_SB_GetPipeName() - accesses PipeTbl without lock
- CFE_SB_SubscribeFull() - when sending the final ""subscription report"" telemetry message, this is actually stored a global, filled while locked, but actually _sent_ after unlock.  There is a possibility between the unlock and the send that another higher-priority task will do a subscribe and overwrite the message.

**System observed on:**
N/A

**Additional context**
During ""steady state"" operations where the routing table is not being changed, there isn't much risk, as normal sending/receiving of messages does not actually modify the data in the routing table.

**Reporter Info**
Joseph Hickey, Vantage Systems, Inc.
",bug,https://github.com/nasa/cFE/issues/1096
Set `EXTRACT_ALL` to no for doxygen document builds and resolve all `WARN_IF_UNDOCUMENTED` and `WARN_NO_PARAMDOC` warnings,"**Is your feature request related to a problem? Please describe.**
The EXTRACT_ALL flag set to YES defeats the WARN_IF_UNDOCUMENTED and WARN_NO_PARAMDOC enabled errors

**Describe the solution you'd like**
Set EXTRACT_ALL to NO and explicitly document all elements for at minimum the usersguide documentation.

**Describe alternatives you've considered**
None

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC

EDIT - separated original issue, warning file name now in #1589",non-bug,https://github.com/nasa/cFE/issues/389
Apply latest copyright header,"**Is your feature request related to a problem? Please describe.**
Updated copyright header

**Describe the solution you'd like**
Update

**Describe alternatives you've considered**
None

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC
",non-bug,https://github.com/nasa/tblCRCTool/issues/64
Remove references to osalbool/boolean,"The C99 ""bool"" and related true/false identifiers should be used instead.

This is related to [cfs_osal:228]",bug,https://github.com/nasa/PSP/issues/109
generate_config_includefile should display an error if no files are found at all,"**Is your feature request related to a problem? Please describe.**
While testing other items I noticed that the `generate_config_includefile` function will happily create an empty file if neither a user-provided file nor a default/fallback file is available.

But because the file is _present_ but doesn't have any actual content, you end up with a slightly obfuscated compiler error about missing symbols rather than an indication that the expected config file is empty.

**Describe the solution you'd like**
The function should trigger an error and inform the user that there was no file to use, rather than generating an empty file.  It is a misconfiguration, so it should be corrected.

**Requester Info**
Joseph Hickey, Vantage Systems, Inc.
",bug,https://github.com/nasa/cFE/issues/774
Add UtAssert_SIZET_EQ,"**Is your feature request related to a problem? Please describe.**
In many cases the code uses `UtAssert_UINT32_EQ` to check values that are actually `size_t` in the implementation.  This is mostly OK as long as the sizes are <4GiB, which is almost always the case on flight systems that usually don't have a lot of memory.

**Describe the solution you'd like**
To support larger systems in the future, UT assert should have a macro that compares `size_t` values natively without converting down to `uint32` first.

**Describe alternatives you've considered**
Continue using `uint32` comparisons, accept limitation that this cannot be used for objects/sizes greater than 4GiB.

**Additional context**
Intent is to be proactive, this will probably become a limiting factor to somebody at some point.  Plus it is more correct to be able to compare `size_t` values in a type-safe manner.

**Requester Info**
Joseph Hickey, Vantage Systems, Inc.
",non-bug,https://github.com/nasa/osal/issues/1359
Event ID name doesn't match use,"**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/CF/blob/main/CONTRIBUTING.md).
* [x] I reviewed the [CF README.md file](https://github.com/nasa/CF/blob/main/README.md) to see if the feature is in the major future work.
* [x] I performed a cursory search to see if the feature request is relevant, not redundant, nor in conflict with other tickets.

**Is your feature request related to a problem? Please describe.**
`CF_EID_ERR_INIT_CMD_LENGTH` is used for reporting invalid MID received, note `CF_EID_ERR_CMD_GCMD_LEN` and `CF_EID_ERR_CMD_GCMD_CC` are used for actual ground command processing:
https://github.com/nasa/CF/blob/593d61aaa89a78a31ddabf777ca7176ac540c289/fsw/src/cf_app.c#L321-L322

**Describe the solution you'd like**
Event ID names should make sense, maybe `CF_EID_ERR_MID` or similar.

**Describe alternatives you've considered**
None

**Additional context**
None

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/CF/issues/262
PSP coverage tests fail to build on the MCP750/VxWorks 6.9 target,"**Describe the bug**
When building for MCP750 with all unit/coverage tests enabled, an error occurs:

```
In file included from /home/jphickey/cfecfs/github/psp/fsw/mcp750-vxworks/src/cfe_psp_exception.c:46:
/home/jphickey/cfecfs/github/psp/unit-test-coverage/ut-stubs/override_inc/arch/ppc/vxPpcLib.h:32:1: error: ""_PPC_FPSCR_UE"" redefined
In file included from /opt/WindRiver/vxworks-6.9/target/h/types/vxArch.h:148,
                 from /opt/WindRiver/vxworks-6.9/target/h/types/vxANSI.h:65,
                 from /opt/WindRiver/vxworks-6.9/target/h/limits.h:42,
                 from /opt/WindRiver/gnu/4.3.3-vxworks-6.9/x86-linux2/bin/../../lib/gcc/powerpc-wrs-vxworks/4.3.3/include-fixed/limits.h:122,
                 from /opt/WindRiver/gnu/4.3.3-vxworks-6.9/x86-linux2/bin/../../lib/gcc/powerpc-wrs-vxworks/4.3.3/include-fixed/syslimits.h:7,
                 from /opt/WindRiver/gnu/4.3.3-vxworks-6.9/x86-linux2/bin/../../lib/gcc/powerpc-wrs-vxworks/4.3.3/include-fixed/limits.h:11,
                 from /home/jphickey/cfecfs/github/psp/unit-test-coverage/ut-stubs/inc/PCS_basetypes.h:26,
                 from /home/jphickey/cfecfs/github/psp/unit-test-coverage/ut-stubs/inc/PCS_stdio.h:5,
                 from /home/jphickey/cfecfs/github/psp/unit-test-coverage/ut-stubs/override_inc/stdio.h:15,
                 from /home/jphickey/cfecfs/github/psp/fsw/mcp750-vxworks/src/cfe_psp_exception.c:39:
/opt/WindRiver/vxworks-6.9/target/h/arch/ppc/archPpc.h:187:1: error: this is the location of the previous definition
```

**To Reproduce**
Prepare using `make SIMULATION=ppc-vxworks6.9 ENABLE_UNIT_TESTS=true prep` and sample_defs config
Then run `make`

**Expected behavior**
Build should succeed

**System observed on:**
`gs582w-cfelnx` build machine with MCP750 target

**Reporter Info**
Joseph Hickey, Vantage Systems, Inc.

",bug,https://github.com/nasa/PSP/issues/204
"Remove vxworks6 coverage code, rename vxworks-ng to vxworks","**Describe the bug**
For the `unit-test-coverage` code, the directory names must match those of the actual implementation they are testing.  The build scripts assume/require this name relationship.

Recently, the classic OSAL implementations were dropped and the ""-ng"" implementations replaced them in the main code tree, but the unit-test-coverage still has the old vxworks6 and new vxworks-ng directories.

The old `vxworks6` should be removed and the `vxworks-ng` needs to be renamed to be `vxworks`.

**To Reproduce**
Build coverage code using e.g.:
`cmake -DOSALCOVERAGE_TARGET_OSTYPE='shared;vxworks-ng' -DOSAL_INCLUDEDIR=$CONFIG_DIR $OSAL_DIR/src/unit-test-coverage`

The subsequent `make` will fail because there is no longer an OSAL implementation named `vxworks-ng`, it is named `vxworks` now.

**Expected behavior**
The build should complete successfully

**System observed on:**
Ubuntu 18.04.2 64-bit

**Reporter Info**
Joseph Hickey, Vantage Systems, Inc.
",bug,https://github.com/nasa/osal/issues/266
Resolve table services message initialization inconsistencies,"**Is your feature request related to a problem? Please describe.**
Hk and Tbl RegPacket are initialized in both CFE_TBL_EarlyInit and CFE_TBL_InitData (called from CFE_TBL_TaskInit).  The notify message packet is only initialized  in CFE_TBL_SendNotificationMsg, and gets initialized every call.

https://github.com/nasa/cFE/blob/e0d1ce883476931c86adc00adac49edea1a30d5a/fsw/cfe-core/src/tbl/cfe_tbl_internal.c#L142-L154
https://github.com/nasa/cFE/blob/e0d1ce883476931c86adc00adac49edea1a30d5a/fsw/cfe-core/src/tbl/cfe_tbl_internal.c#L1511-L1519
https://github.com/nasa/cFE/blob/e0d1ce883476931c86adc00adac49edea1a30d5a/fsw/cfe-core/src/tbl/cfe_tbl_task.c#L247-L256

The CFE_TBL_SendNotificationMsg could just be initialized once, then SetMsgId and SetFcnCode each time.

**Describe the solution you'd like**
These packets only need to be initialized once.

**Describe alternatives you've considered**
None.

**Additional context**
Observed when working on #777
Additional observation - the notification command gets timestamped, which fails for implementations where there is no time stamp in commands.

**Requester Info**
Jacob Hageman - NASA/GSFC
",bug,https://github.com/nasa/cFE/issues/986
DS `int32` return codes and variables should be converted to `CFE_Status_t`,"**Checklist**
* [x] I reviewed the [Contributing Guide](https://github.com/nasa/cFS/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
DS has quite a few return codes (as well as local `status`/`return` variables which hold CFE return codes) that can be easily converted over to the `CFE_Status_t` typedef.

**Expected behavior**
Use the more expressive `CFE_Status_t` and improve consistency with cFS.

**Reporter Info**
Avi Weiss @thnkslprpt",non-bug,https://github.com/nasa/DS/issues/104
Cast vs mask to alter value in CFE_MSG_SetMsgId v1 - static analysis warning,"**Is your feature request related to a problem? Please describe.**
In current implementation of CFE_MSG_SetMsgId for v1 uses a cast to alter a value:
https://github.com/nasa/cFE/blob/672b2dc4f76aa8535eb6b327b73f273c4cf87bb5/modules/msg/src/cfe_msg_msgid_v1.c#L67-L68

**Describe the solution you'd like**
Probably more obvious to mask, which would squash static analysis warnings

**Describe alternatives you've considered**
Leave as-is

**Additional context**
Static analysis warning, cast alters value

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/cFE/issues/1204
Use a changelog to keep track of changes instead of having them in the Readme ,"**Is your feature request related to a problem? Please describe.**
The version history in the Readme file clutters useful information

**Describe the solution you'd like**
Move the ""version history"" from `Readme.md` to `CHANGELOG.md` and start following this spec: https://keepachangelog.com/en/1.0.0/

**Describe alternatives you've considered**
Move changelog section in the readme to a section at the very bottom of the file

**Additional context**
None

**Requester Info**
Gerardo E. Cruz-Ortiz, NASA-GSFC
",non-bug,https://github.com/nasa/osal/issues/552
Fix `ECI_CDS` undefined,"The SIL is currently in the process of implementing the ECI's CDS interface and currently cannot compile with ECI because it does not define `ECI_CDS`, which is the structure ECI expects to contain the definition of the CDS elements. It defines that structure as `ECI_CdsTable`. Normally the SIL would need to align with ECI definitions, however, the SIL's name is better (doesn't look like a macro, is clear that its a table), and so in this case the ECI should be updated.

I don't believe there are currently any test cases using CDS in the ECI repo, so this update should only require modification to the ECI source code.",bug,https://github.com/nasa/ECI/issues/46
"Update OSAL Configuration Guide, build instructions, directory references, etc","**Is your feature request related to a problem? Please describe.**
Build instructions in doc/OSAL-Configuration-Guide.doc and .pdf have instructions for classic build. Also the section on building the unit tests requires use of the classic build. 

**Describe the solution you'd like**
A new section needs to be written for building unit tests under cmake and the old classic build section needs to be removed (and refs to the classic build in the cmake section need to be stricken.)

Also note in 2.1.1, Setup the OSAL Source Distribution, that the OSAL source distribution directories are not aligned with our current directories. For example, osal/src/make and osal/src/inc no longer exists.

**Describe alternatives you've considered**
None

**Additional context**
Related to #339, #351, #194

**Requester Info**
Chris Knight - NASA/ARC",non-bug,https://github.com/nasa/osal/issues/384
Add Unit Test Baseline Results and Log Files,"The unit test baseline (specifically for the posix and VxWorks implementations that have undergone unit testing for the 4.2.0 release) needs to be included and delivered with the release.  

It is recommended to create a ""Results"" directory under /src/unit-test-coverage/os for each os implementation that has been unit tested for this release.  ",bug,https://github.com/nasa/osal/issues/169
RTEMS example toolchain file incompatible with current PSP,"**Describe the bug**
The example `toolchain-i686-rtems4.11.cmake` file is no longer compatible with the RTEMS module within the PSP.

CMake fails to configure, I get output as follows:

```
CMake Error at /usr/share/cmake-3.10/Modules/CMakeTestCCompiler.cmake:52 (message):
  The C compiler

    ""/home/joe/rtems-4.11/bin/i386-rtems4.11-gcc""

  is not able to compile a simple test program.

```

**To Reproduce**
Build using example toolchain file from sample_defs with unmodified PSP, adjusting only for local installation paths (RTEMS_BSP_TOP).

**Expected behavior**
Build should succeed.

**System observed on:**
Ubuntu 18.04 LTS 64-bit (build host) building for i686-rtems4.11

**Additional context**
Failures is related to the ""specs"" options on the compiler.  The toolchain file and RTEMS module in the PSP got out of sync somewhere along the development path.

**Reporter Info**
Joseph Hickey, Vantage Systems, Inc.
",bug,https://github.com/nasa/cFE/issues/573
posix impl should use timer_t instead of uint32 for host_timerid,"The POSIX implementation of OSAL uses timer_create in ostimer.c but stores the timerid in a uint32 instead of a timer_t as per the posix specification. This would also deal with any size issues (32-bit vs 64-bit) that may occur when building.

I've checked in a fix [changeset:5773e4faf0]",bug,https://github.com/nasa/osal/issues/170
"Refactor CFE_ES_RestartApp, CFE_ES_ReloadApp, CFE_ES_DeleteApp to use common code","**Is your feature request related to a problem? Please describe.**
Logic duplicated in CFE_ES_RestartApp, CFE_ES_ReloadApp, CFE_ES_DeleteApp

**Describe the solution you'd like**
Refactor to utilize common logic

**Describe alternatives you've considered**
None

**Additional context**
Code Review

**Requester Info**
Jacob Hageman - NASA/GSFC
",non-bug,https://github.com/nasa/cFE/issues/1323
SB unreachable code in CFE_SB_AppInit,"**Describe the bug**
The following conditional is never reachable with the default config:

https://github.com/nasa/cFE/blob/2afdbc16e360530a9b4bbe4e0dcc814f675c1acb/modules/sb/fsw/src/cfe_sb_task.c#L192-L195

To reach this would require that the code is built with a config where `CFE_PLATFORM_EVS_MAX_EVENT_FILTERS` (from platform config, defaults to 8) is less than `CFE_SB_MAX_CFG_FILE_EVENTS_TO_FILTER` (hardcoded to 8).

**To Reproduce**
Build code with default config and run coverage report.

**Expected behavior**
Code could be cleaned up to not have unreachable lines in any config, or at least convert the check such that it can be evaluated at compile time (if `CFE_PLATFORM_EVS_MAX_EVENT_FILTERS` >= `CFE_SB_MAX_CFG_FILE_EVENTS_TO_FILTER` then the code becomes unreachable).

**System observed on:**
Ubuntu

**Additional context**
Somewhat related to #1468, if this is fixed hopefully it would get both of these

**Reporter Info**
Joseph Hickey, Vantage Systems, Inc.

",non-bug,https://github.com/nasa/cFE/issues/1669
Add cFE Memory Manager API functional tests,"**Is your feature request related to a problem? Please describe.**
Need open source functional tests for certifiability

**Describe the solution you'd like**
Add cFE Memory Manager API functional tests
– CFE_ES_PoolCreate - Initializes a memory pool created by an application while using a semaphore during
processing.
– CFE_ES_PoolCreateEx - Initializes a memory pool created by an application with application specified block
sizes.
– CFE_ES_PoolCreateNoSem - Initializes a memory pool created by an application without using a
semaphore during processing.
– CFE_ES_GetPoolBuf - Gets a buffer from the memory pool created by CFE_ES_PoolCreate or CFE_ES -
_PoolCreateNoSem.
– CFE_ES_PutPoolBuf - Releases a buffer from the memory pool that was previously allocated via CFE_E -
S_GetPoolBuf.
– CFE_ES_GetMemPoolStats - Extracts the statistics maintained by the memory pool software.
– CFE_ES_GetPoolBufInfo - Gets info on a buffer previously allocated via CFE_ES_GetPoolBuf.

**Describe alternatives you've considered**
N/A

**Additional context**
N/A

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/cFE/issues/811
posix-ng / posix OS_ModuleLoad flag inconsistency,"In the POSIX OSAL, modules are loaded by `dlopen` with a flags value of 
`RTLD_LAZY | RTLD_GLOBAL` whereas in posix-ng the flags value is `RTLD_NOW | RTLD_GLOBAL`. Changing from `RTLD_LAZY` to `RTLD_NOW` alters the behavior of `dlopen`. It may be desirable to make that change, but it should be consistent between the POSIX OSAL implementations.",bug,https://github.com/nasa/osal/issues/217
implement osapi-os-net.h,"SBN, and other applications, would benefit from an OSAL layer over network interfaces.

Per the CCB action item 29, ""Update SBN to use the new OSAL network/socket APIs"". But there is no implementation of the osapi-os-net.h interfaces.",non-bug,https://github.com/nasa/osal/issues/184
Silence logic around error event broken on semaphore timeout,"**Checklist (Please check before submitting)**

* [x] I reviewed the [Contributing Guide](https://github.com/nasa/CF/blob/main/CONTRIBUTING.md).
* [x] I performed a cursory search to see if the bug report is relevant, not redundant, nor in conflict with other tickets.

**Describe the bug**
If the semaphore times out there's no attempt to allocate a buffer.  If a buffer isn't allocated and silent is false, an error event is sent claiming there was no buffer available.

https://github.com/nasa/CF/blob/b0269effd3c0c3f8120bba1abbdd50abcaf53e59/fsw/src/cf_cfdp_sbintf.c#L91-L116

This silent logic doesn't make any sense to me, since it's passed in as 0 from all the non-file data PDUs but 1 for data.  If it was intended for the allocate buffer why only non-data PDUs?  I doubt it was ever intended for the semaphore timeout.

**To Reproduce**
I saw it when waiting for the semaphore to send an Eof PDU.  Could probably see it on the metadata send, but I initialize w/ a nonzero sem count.

**Expected behavior**
No event on semaphore timeout, this is nominal behavior for flow control.  TBH I'm not a huge fan of a possible flooding event on the failure to get a buffer.  I'd rather see a combined approach of a counter and probably a single event sent at the maximum rate of each HK cycle only when the counter increments.

**Code snips**
See above.

**System observed on:**
Ubuntu 20.04

**Additional context**
None

**Reporter Info**
Jacob Hageman - NASA/GSFC",bug,https://github.com/nasa/CF/issues/377
Enhanced build system for OSAL,"This ticket is for the OSAL portion of the enhanced build system pushed out under the corresponding cFS ticket:

​[https://babelfish.arc.nasa.gov/trac/cfs_cfe/ticket/1]

The CMake script for OSAL can also be used to generate a standalone OSAL library for use with projects other than CFS",non-bug,https://github.com/nasa/osal/issues/25
"Rename ""doc"" to ""docs"" for consistency","**Is your feature request related to a problem? Please describe.**
Most other cFS modules put the documentation in a `docs` subdirectory, except OSAL and PSP, which put it in `doc`

**Describe the solution you'd like**
Be consistent, use `docs` since this is what cFE and the majority of cFS apps use.

**Additional context**
Inconsistent naming means over complicated scripts and tools, that have to look in multiple different possible names/locations

**Requester Info**
Joseph Hickey, Vantage Systems, Inc.
",non-bug,https://github.com/nasa/osal/issues/1068
MM Should include the status of the EEPROM write enable in housekeeping telemetry,"MM includes commands to enable or disable writing to EEPROM.  That setting cannot currently be verified in telemetry.  The status of the write enable for each EEPROM bank should be added to the housekeeping packet.  

Imported from GSFCCFS-1613",non-bug,https://github.com/nasa/MM/issues/14
