title,body,label,url
Upgrade Tutorials to Reference FPP,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Update GPS and other tutorials to reference FPP.",non-bug,https://github.com/nasa/fprime/issues/1186
Add tests to `fprime-bootstrap` repo,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**| `fprime-bootstrap` |
---
## Feature Description

We have a new tool, https://github.com/fprime-community/fprime-bootstrap . In my haste to make it available, I skipped writing simple tests to make sure things don't break down the line. It would be nice to write some simple tests that run the module and check that files are generated. Two things I'd like to see tested is:
- no file in the generated directory are named `*-template`
- no file in the generated directory contain the string `{{FPRIME_PROJECT_NAME}}`

As either of these would indicate something happened during the generation.

Bonus: these tests should be ran in CI, just like we do for example here https://github.com/fprime-community/fprime-tools/blob/devel/.github/workflows/fprime-tools-ci.yml (probably can reuse the exact same workflow definition)
",non-bug,https://github.com/nasa/fprime/issues/2551
fprime-util visualize does not work,"Fprime version: 3.3.2
fprime-tools: 3.3.3

When I run fprime-util visualize I get the following error: 
[ERROR] fpl-layout is not installed. Please install with `pip install fprime-fpp>1.2.0`
Note that I have fprime-fpl-layout==1.0.0 installed (as confirmed in my fprime/requirements.txt file). I am using F prime in linux-based parallels with arm64. My parallels is running on my MacOS with M1 chip.",bug,https://github.com/nasa/fprime/issues/2328
Validate that Events can fit within a ComBuffer,"## Feature Description

The autocoder should warn when defining events larger than can be serialized into an event buffer.
Right now if a user defines an event larger than can into a log buffer, F' will assert at runtime during serialization.

## Rationale

Similar to telemetry packetization, F' should prevent definition of impossible to serialize events. This is particularly dangerous for events using strings, since they could successfully serialize in some cases but assert if the strings were too long.

FPP could perform this check, but it will likely require moving the combuffer size definition (which typically drives the size of the logbuffer) from a definition in FpConfig.hpp to FPP so it is available at the autocoding step.
",non-bug,https://github.com/nasa/fprime/issues/1626
CI All Things!,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

More improvements that can be made to CI!

- [ ] Various FW_CONFIG options
- [ ] Baremetal support
- [x] RPI CI reboot on failure:  the RPI CI setup often fails for reasons unknown that a reboot of the pi fixes.  It could auto reboot on failure and require less hand-holding.
- [ ] Configuration flags (FpConfig.hpp)
...more will be added",non-bug,https://github.com/nasa/fprime/issues/1385
Clear Individual Windows in fprime-gds,"| | |
|:---|:---|
|**_F´ Version_**| 3.0.0 ish |
|**_Affected Component_**| fprime-gds |
---
## Feature Description

Clear content in individual tabs from fprime-gds without having to do a reload which clears all the tabs.


## Rationale

I am running a test and I restarted fsw. I would like to clear the events, but keep the command log so I can easily resend the commands from the last run of fsw. 
",non-bug,https://github.com/nasa/fprime/issues/2541
Add Hotfix CI Branches,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Add specific branches (`release/*`) in addition to devel in CI.  This allows us to create hotfixs that don't merge with devel before they are released.
",non-bug,https://github.com/nasa/fprime/issues/2411
Create reference sub-repo for testing,"| | |
|:---|:---|
|**_F´ Version_**| V3.0 |
|**_Affected Component_**| all |
---
## Feature Description

Create a reference deployment (probably in https://github.com/fprime-community) that includes fprime as a sub-repo. That could help detect issues like https://github.com/nasa/fprime/pull/1220. This repo would be built and tested for each release of F Prime. Suggestion would be to reproduce the `Ref` app with another name. It could include all the components from the F Prime subrepo.

## Rationale

Help find errors when using F Prime as a subrepo.
",non-bug,https://github.com/nasa/fprime/issues/1221
Adoption of a time-based Release Process,"| | |
|:---|:---|
|**_F´ Version_**| latest |
|**_Affected Component_**| Release Process |
---
## Feature Description

The project does not currently release versions regularly, despite the changes that have been made, which can lead to inconsistencies for users and contributors.

For example, this can cause coordination and planning problems, as they do not know when the changes they have made will be released, and so cannot plan their work effectively. It can also lead to conflicts between the different changes made, as they are not integrated on a regular basis.

I suggest adopting a [release process similar to Zephyr's](https://docs.zephyrproject.org/latest/project/release_process.html#release-process), based on a time cycle that balances the latest technologies and features with the overall quality of the release.

This process is based on the Linux kernel release model, with a development phase, followed by a stabilisation phase, and a release candidate tag for analysis and approval of the version before release.

## Rationale

This time-based release process will provide users with a stable and reliable version with the latest features.

It will also allow contributors to better plan their work and ensure that changes are released regularly.

Finally, using a release process similar to that of other large open source projects such as Zephyr will demonstrate that our project is in line with industry best practice.
",non-bug,https://github.com/nasa/fprime/issues/1860
Write Intergration Tests for Baremetal Reference,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

In order to have a solid CI test of the [Baremetal System Reference](https://github.com/fprime-community/fprime-baremetal-reference), a set of basic functional integration tests should be written for the Baremetal reference deployment.  These tests should ensure the following functions work correctly:

1. Connectivity and flowing telemetry
2. Commanding
3. Events
4. If the developer identifies other critical functions, these may be tested too

These tests should be written with the [Integration and Test API](https://nasa.github.io/fprime/UsersGuide/dev/testAPI/user_guide.html).  However, the modern fixture-driver approach shown in [Ref](https://github.com/nasa/fprime/blob/devel/Ref/test/int/ref_integration_test.py) should be used as that guide uses old boilerplate code.

## Rationale

A set of integration tests for the baremetal reference is an essential first step for making this system something that may be run in CI.",non-bug,https://github.com/nasa/fprime/issues/2611
Interfaces for All Drv Drivers,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Make an interface for each of: I2C, GPIO, SPI, BlockDriver.. See #2255 ",non-bug,https://github.com/nasa/fprime/issues/2258
Add Event Filtering to Text Logger,"| | |
|:---|:---|
|**_F´ Version_**| |
v3.2
|**_Affected Component_**|   |
Svc.PassiveTextLogger
---
## Problem Description

I've setup my ```ActiveLoggerImplCfg.hpp``` like so:
```cpp
/*
 * ActiveLoggerImplCfg.hpp
 *
 *  Created on: Apr 16, 2015
 *      Author: tcanham
 */

#ifndef ACTIVELOGGER_ACTIVELOGGERIMPLCFG_HPP_
#define ACTIVELOGGER_ACTIVELOGGERIMPLCFG_HPP_

#include <Svc/ActiveLogger/ActiveLoggerImpl.hpp>

// set default filters

enum {
    FILTER_WARNING_HI_DEFAULT = true, //!< WARNING HI events are filtered at input
    FILTER_WARNING_LO_DEFAULT = true, //!< WARNING LO events are filtered at input
    FILTER_COMMAND_DEFAULT = true, //!< COMMAND events are filtered at input
    FILTER_ACTIVITY_HI_DEFAULT = true, //!< ACTIVITY HI events are filtered at input
    FILTER_ACTIVITY_LO_DEFAULT = true, //!< ACTIVITY LO  events are filtered at input
    FILTER_DIAGNOSTIC_DEFAULT = false, //!< DIAGNOSTIC events are filtered at input
};


enum {
    TELEM_ID_FILTER_SIZE = 25, //!< Size of telemetry ID filter
};

#endif /* ACTIVELOGGER_ACTIVELOGGERIMPLCFG_HPP_ */

```
## Context / Environment/Expected Behavior
When running a flight software build using this version of fprime I find that the stdout contains logs associated with a severity level that should otherwise be filtered out, e.g.:
```bash
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: Hit Ctrl-C to quit
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: Starting init
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: Failed to initialize esup connection
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: Failed initialization
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: Component failure detected. Terminating now.
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422237) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2100 registered to port 0 slot 0
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422265) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2101 registered to port 0 slot 1
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422278) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2102 registered to port 0 slot 2
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422291) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2200 registered to port 1 slot 3
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422302) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2201 registered to port 1 slot 4
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422314) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2202 registered to port 1 slot 5
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422327) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2300 registered to port 2 slot 6
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422339) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2301 registered to port 2 slot 7
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422351) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2302 registered to port 2 slot 8
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422362) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2400 registered to port 3 slot 9
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422374) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2401 registered to port 3 slot 10
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422389) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2402 registered to port 3 slot 11
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422402) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2500 registered to port 4 slot 12
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422414) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2501 registered to port 4 slot 13
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422426) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2502 registered to port 4 slot 14
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422438) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x500 registered to port 5 slot 15
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422449) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x501 registered to port 5 slot 16
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422462) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x502 registered to port 5 slot 17
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422475) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x503 registered to port 5 slot 18
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422487) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x600 registered to port 6 slot 19
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422499) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x601 registered to port 6 slot 20
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422511) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x602 registered to port 6 slot 21
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422522) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x603 registered to port 6 slot 22
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422534) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x604 registered to port 6 slot 23
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422546) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x605 registered to port 6 slot 24
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422557) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x606 registered to port 6 slot 25
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422569) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x607 registered to port 6 slot 26
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422581) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xb00 registered to port 7 slot 27
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422593) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xb02 registered to port 7 slot 28
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422604) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xb03 registered to port 7 slot 29
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422618) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x700 registered to port 8 slot 30
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422632) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x701 registered to port 8 slot 31
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422644) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x702 registered to port 8 slot 32
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422656) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x800 registered to port 9 slot 33
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422668) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x801 registered to port 9 slot 34
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422680) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x802 registered to port 9 slot 35
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422692) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x803 registered to port 9 slot 36
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422704) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x804 registered to port 9 slot 37
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422715) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x805 registered to port 9 slot 38
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422728) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x806 registered to port 9 slot 39
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422740) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2000 registered to port 10 slot 40
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422753) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2001 registered to port 10 slot 41
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422766) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2002 registered to port 10 slot 42
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422779) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xa00 registered to port 11 slot 43
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422791) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xd00 registered to port 12 slot 44
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422804) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x4700 registered to port 13 slot 45
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422816) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x4701 registered to port 13 slot 46
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422828) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x4702 registered to port 13 slot 47
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422842) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x4703 registered to port 13 slot 48
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422854) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2600 registered to port 14 slot 49
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422867) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2601 registered to port 14 slot 50
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422878) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2602 registered to port 14 slot 51
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422890) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x2603 registered to port 14 slot 52
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422902) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x260a registered to port 14 slot 53
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422915) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x260b registered to port 14 slot 54
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422926) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x260c registered to port 14 slot 55
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422938) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x260d registered to port 14 slot 56
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422951) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x4b00 registered to port 15 slot 57
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422963) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0x4b01 registered to port 15 slot 58
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422976) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf06 registered to port 16 slot 59
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422987) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf07 registered to port 16 slot 60
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,422999) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf08 registered to port 16 slot 61
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,423010) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf09 registered to port 16 slot 62
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,423023) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf0a registered to port 16 slot 63
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,423035) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf0b registered to port 16 slot 64
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,423047) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf0c registered to port 16 slot 65
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,423059) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf00 registered to port 16 slot 66
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,423070) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf01 registered to port 16 slot 67
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,423083) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf02 registered to port 16 slot 68
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,423096) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf03 registered to port 16 slot 69
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,423108) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf04 registered to port 16 slot 70
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1280) (2:1722032802,423119) DIAGNOSTIC: (cmdDisp) OpCodeRegistered : Opcode 0xf05 registered to port 16 slot 71
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (3334) (2:1722032802,423144) WARNING_HI: (prmDb) PrmFileReadError : Parameter file read failed in stage OPEN (0) with record 0 and error 1
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (3328) (2:1722032802,423175) WARNING_LO: (prmDb) PrmIdNotFound : Parameter ID 0x4700 not found
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (3328) (2:1722032802,423190) WARNING_LO: (prmDb) PrmIdNotFound : Parameter ID 0x4701 not found
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (3328) (2:1722032802,423204) WARNING_LO: (prmDb) PrmIdNotFound : Parameter ID 0x2600 not found
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (3328) (2:1722032802,423217) WARNING_LO: (prmDb) PrmIdNotFound : Parameter ID 0x2601 not found
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (3328) (2:1722032802,423232) WARNING_LO: (prmDb) PrmIdNotFound : Parameter ID 0xf00 not found
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: [WARNING] High task priority of 100 being clamped to 99
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: [ERROR] Failed to send framed data: 2
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: [ERROR] Failed to send framed data: 2
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: [ERROR] Failed to send framed data: 2
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: [ERROR] Failed to send framed data: 2
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: [ERROR] Failed to send framed data: 2
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: [ERROR] Failed to send framed data: 2
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: [WARNING] Failed to open port with status -4 and errno 111
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (512) (2:1722032802,424554) DIAGNOSTIC: (rateGroup1Comp) RateGroupStarted : Rate group started.
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (768) (2:1722032802,424612) DIAGNOSTIC: (rateGroup2Comp) RateGroupStarted : Rate group started.
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: EVENT: (1024) (2:1722032802,424649) DIAGNOSTIC: (rateGroup3Comp) RateGroupStarted : Rate group started.
Jul 26 18:26:42 rdx-PX1-C441 FlightComputer[39862]: Starting downlink UDP connection with ip 10.10.0.246 and port 50000nSetup to send udp to 10.10.0.246:50000
Jul 26 18:26:44 rdx-PX1-C441 FlightComputer[39862]: Waiting for threads...

```

I'm using an instances.fpp and topology.fpp that just uses the ref example as a guide so for example I have this:
```cpp
  instance textLogger: Svc.PassiveTextLogger base id 0x4900
  instance eventLogger: Svc.ActiveLogger base id 0x0B00 \
    queue size Default.queueSize \
    stack size Default.stackSize \
    priority 57
```

and this:
```cpp
    # ----------------------------------------------------------------------
    # Pattern graph specifiers
    # ----------------------------------------------------------------------

    command connections instance cmdDisp

    event connections instance eventLogger

    param connections instance prmDb

    telemetry connections instance tlmSplitter

    text event connections instance textLogger
```

What am I missing here? It seems like the filter applied to the ActiveLogger should prevent these logs from appearing in stdout but once I dug into things it became unclear about how to enforce this.

Let me know if there's something I can config to fix this or if this is fixed on a newer version of F'",non-bug,https://github.com/nasa/fprime/issues/2817
Add Spacecraft Id to Command Sequences,"| | |
|:---|:---|
|**_F´ Version_**| v3.3 |
|**_Affected Component_**| CmdSequencer, seqgen, dictionary |
---

## Feature Description

Add the concept of an integer (U32/U64) spacecraft id to F', which would then be included in the generated dictionary and as a C++ constant.

This spacecraft id would then be added to the header of compiled command sequences.
The command sequencer would reject command sequences that with a spacecraft id mismatching the deployment.

## Rationale

Executing command sequences compiled with incorrect dictionary can cause unintended spacecraft behavior. Since the F' sequence format is standardized, there's nothing preventing executing a sequence intended for one fprime deployment on another deployment.

A U64/U32 spacecraft id a large enough identifier space to hopefully protect against unintentional execution of sequences intended for different deployments.

The spacecraft id can also be updated as desired when making backwards incompatible command changes, preventing execution of sequences compiled for an old FSW version.

Because this identifier will go in binary command sequences a string identifier unfortunately seems too large, so I'm suggesting making spacecraft id an integer. ",non-bug,https://github.com/nasa/fprime/issues/2190
GDS Log Scrolling,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Add in GDS log pane scrolling as it will make life better when reviewing logs.",non-bug,https://github.com/nasa/fprime/issues/2379
Refactor Os::Queue into CMake Selection,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

- [ ] Refactor Os::Queue into the Interface, Os::Queue, and Implementation classes (following pattern of Os::File)
- [ ] Implement Posix implementation
- [ ] Implement Stub implementation
- [ ] Clean up multiple queue implementations that already exist
- [ ] Implement Test stub implementation
- [ ] Build common rules-based tests
- [ ] Build specific posix tests
- [ ] Build stub interface tests
- [ ] Setup default posix implementation for Posix platforms
- [ ] Document
",non-bug,https://github.com/nasa/fprime/issues/2725
